"recode_name","updated_recode_name","indicator_ID_Github","indicator_ID_Github_raw","indicator_def_github","indicator_def_github_raw","indicator_chapter","indicator_R_bundle","start_position","end_position","matched_pattern"
"MRdata","MRdata","rc_media_allthree_male","rc_media_allthree","Accesses to all three media at least once a week male men","Accesses to all three media at least once a week","Chap03_RC","RC_CHAR_MN",5299,5389,"set_label(rc_media_allthree, label = ""Accesses to all three media at least once a week"")) "
"MRdata","MRdata","rc_media_none_male","rc_media_none","Accesses none of the three media at least once a week male men","Accesses none of the three media at least once a week","Chap03_RC","RC_CHAR_MN",5610,5702,"set_label(rc_media_none, label = ""Accesses none of the three media at least once a week""))  "
"MRdata","MRdata","rc_intr_ever_male","rc_intr_ever","Ever used the internet male men","Ever used the internet","Chap03_RC","RC_CHAR_MN",5963,6022,"set_label(rc_intr_ever, label = ""Ever used the internet"")) "
"MRdata","MRdata","rc_intr_use12mo_male","rc_intr_use12mo","Used the internet in the past 12 months male men","Used the internet in the past 12 months","Chap03_RC","RC_CHAR_MN",6249,6328,"set_label(rc_intr_use12mo, label = ""Used the internet in the past 12 months"")) "
"MRdata","MRdata","rc_intr_usefreq_male","rc_intr_usefreq","Internet use frequency in the past month - among users in the past 12 months male men","Internet use frequency in the past month - among users in the past 12 months","Chap03_RC","RC_CHAR_MN",6517,6636,"set_label(rc_intr_usefreq, label = ""Internet use frequency in the past month - among users in the past 12 months""))    "
"MRdata","MRdata","rc_empl_male","rc_empl","Employment status male men","Employment status","Chap03_RC","RC_CHAR_MN",7102,7151,"set_label(rc_empl, label = ""Employment status"")) "
"rc_occup","rc_occup","rc_occup_male","rc_occup","Occupation among those employed in the past 12 months male men","Occupation among those employed in the past 12 months","Chap03_RC","RC_CHAR_MN",8048,8134,"set_label(rc_occup, label = ""Occupation among those employed in the past 12 months"")) "
"rc_empl_type","rc_empl_type","rc_empl_type_male","rc_empl_type","Type of employer among those employed in the past 12 months male men","Type of employer among those employed in the past 12 months","Chap03_RC","RC_CHAR_MN",8214,8310,"set_label(rc_empl_type, label = ""Type of employer among those employed in the past 12 months"")) "
"rc_empl_type","rc_empl_type","rc_empl_earn_male","rc_empl_earn","Type of earnings among those employed in the past 12 months male men","Type of earnings among those employed in the past 12 months","Chap03_RC","RC_CHAR_MN",8392,8488,"set_label(rc_empl_earn, label = ""Type of earnings among those employed in the past 12 months"")) "
"rc_empl_type","rc_empl_type","rc_empl_cont_male","rc_empl_cont","Continuity of employment among those employed in the past 12 months male men","Continuity of employment among those employed in the past 12 months","Chap03_RC","RC_CHAR_MN",8570,8674,"set_label(rc_empl_cont, label = ""Continuity of employment among those employed in the past 12 months"")) "
"MRdata","MRdata","rc_hins_ss_male","rc_hins_ss","Health insurance coverage - social security male men","Health insurance coverage - social security","Chap03_RC","RC_CHAR_MN",9284,9362,"set_label(rc_hins_ss, label = ""Health insurance coverage - social security"")) "
"MRdata","MRdata","rc_hins_empl_male","rc_hins_empl","Health insurance coverage - other employer-based insurance male men","Health insurance coverage - other employer-based insurance","Chap03_RC","RC_CHAR_MN",9415,9510,"set_label(rc_hins_empl, label = ""Health insurance coverage - other employer-based insurance"")) "
"MRdata","MRdata","rc_hins_comm_male","rc_hins_comm","Health insurance coverage - mutual health org. or community-based insurance male men","Health insurance coverage - mutual health org. or community-based insurance","Chap03_RC","RC_CHAR_MN",9563,9675,"set_label(rc_hins_comm, label = ""Health insurance coverage - mutual health org. or community-based insurance"")) "
"MRdata","MRdata","rc_hins_priv_male","rc_hins_priv","Health insurance coverage - privately purchased commercial insurance male men","Health insurance coverage - privately purchased commercial insurance","Chap03_RC","RC_CHAR_MN",9728,9833,"set_label(rc_hins_priv, label = ""Health insurance coverage - privately purchased commercial insurance"")) "
"MRdata","MRdata","rc_hins_other_male","rc_hins_other","Health insurance coverage - other type of insurance male men","Health insurance coverage - other type of insurance","Chap03_RC","RC_CHAR_MN",9983,10072,"set_label(rc_hins_other, label = ""Health insurance coverage - other type of insurance"")) "
"MRdata","MRdata","rc_hins_any_male","rc_hins_any","Have any health insurance male men","Have any health insurance","Chap03_RC","RC_CHAR_MN",10274,10337,"set_label(rc_hins_any, label = ""Have any health insurance""))   "
"MRdata","MRdata","rc_tobc_cig_male","rc_tobc_cig","Smokes cigarettes male men","Smokes cigarettes","Chap03_RC","RC_CHAR_MN",10795,10849,"set_label(rc_tobc_cig, label = ""Smokes cigarettes""))  "
"MRdata","MRdata","rc_tobc_other_male","rc_tobc_other","Smokes other type of tobacco male men","Smokes other type of tobacco","Chap03_RC","RC_CHAR_MN",11592,11659,"set_label(rc_tobc_other, label = ""Smokes other type of tobacco""))  "
"MRdata","MRdata","rc_tobc_smk_any_male","rc_tobc_smk_any","Smokes any type of tobacco male men","Smokes any type of tobacco","Chap03_RC","RC_CHAR_MN",12684,12751,"set_label(rc_tobc_smk_any, label = ""Smokes any type of tobacco""))  "
"MRdata","MRdata","rc_smk_freq","rc_smk_freq","Smoking frequency","Smoking frequency","Chap03_RC","RC_CHAR_MN",13336,13390,"set_label(rc_smk_freq, label = ""Smoking frequency""))  "
"MRdata","MRdata","rc_cig_day","rc_cig_day","Average number of cigarettes smoked per day","Average number of cigarettes smoked per day","Chap03_RC","RC_CHAR_MN",14319,14400,"set_label(rc_cig_day, label = ""Average number of cigarettes smoked per day""))    "
"MRdata","MRdata","rc_tobc_snuffm_male","rc_tobc_snuffm","Uses snuff smokeless tobacco by mouth male men","Uses snuff smokeless tobacco by mouth","Chap03_RC","RC_CHAR_MN",14565,14644,"set_label(rc_tobc_snuffm, label = ""Uses snuff smokeless tobacco by mouth""))    "
"MRdata","MRdata","rc_tobc_snuffn_male","rc_tobc_snuffn","Uses snuff smokeless tobacco by nose male men","Uses snuff smokeless tobacco by nose","Chap03_RC","RC_CHAR_MN",14809,14888,"set_label(rc_tobc_snuffn, label = ""Uses snuff smokeless tobacco by nose""))     "
"MRdata","MRdata","rc_tobc_chew_male","rc_tobc_chew","Chews tobacco male men","Chews tobacco","Chap03_RC","RC_CHAR_MN",15049,15103,"set_label(rc_tobc_chew, label = ""Chews tobacco""))     "
"MRdata","MRdata","rc_tobv_betel_male","rc_tobv_betel","Uses betel quid with tobacco male men","Uses betel quid with tobacco","Chap03_RC","RC_CHAR_MN",15266,15335,"set_label(rc_tobv_betel, label = ""Uses betel quid with tobacco""))    "
"MRdata","MRdata","rc_tobc_osmkless_male","rc_tobc_osmkless","Uses other type of smokeless tobacco male men","Uses other type of smokeless tobacco","Chap03_RC","RC_CHAR_MN",15585,15665,"set_label(rc_tobc_osmkless, label = ""Uses other type of smokeless tobacco""))    "
"MRdata","MRdata","rc_tobc_anysmkless_male","rc_tobc_anysmkless","Smokes any type of smokeless tobacco male men","Smokes any type of smokeless tobacco","Chap03_RC","RC_CHAR_MN",16200,16282,"set_label(rc_tobc_anysmkless, label = ""Smokes any type of smokeless tobacco""))    "
"MRdata","MRdata","rc_tobc_any_male","rc_tobc_any","Uses any type of tobacco - smoke or smokeless male men","Uses any type of tobacco - smoke or smokeless","Chap03_RC","RC_CHAR_MN",16510,16590,"set_label(rc_tobc_any, label = ""Uses any type of tobacco - smoke or smokeless""))"
"IRdata","IRdata","rc_edu_female","rc_edu","Highest level of schooling attended or completed female women","Highest level of schooling attended or completed","Chap03_RC","RC_CHAR_WM",3126,3205,"set_label(rc_edu, label = ""Highest level of schooling attended or completed"")) "
"IRdata","IRdata","rc_litr_cats_female","rc_litr_cats","Level of literacy female women","Level of literacy","Chap03_RC","RC_CHAR_WM",3944,3998,"set_label(rc_litr_cats, label = ""Level of literacy"")) "
"IRdata","IRdata","rc_litr_female","rc_litr","Literate female women","Literate","Chap03_RC","RC_CHAR_WM",4158,4200,"set_label(rc_litr, label = ""Literate""))   "
"IRdata","IRdata","rc_media_newsp_female","rc_media_newsp","Reads a newspaper at least once a week female women","Reads a newspaper at least once a week","Chap03_RC","RC_CHAR_WM",4434,4511,"set_label(rc_media_newsp, label = ""Reads a newspaper at least once a week"")) "
"IRdata","IRdata","rc_media_tv_female","rc_media_tv","Watches television at least once a week female women","Watches television at least once a week","Chap03_RC","RC_CHAR_WM",4700,4775,"set_label(rc_media_tv, label = ""Watches television at least once a week"")) "
"IRdata","IRdata","rc_media_radio_female","rc_media_radio","Listens to radio at least once a week female women","Listens to radio at least once a week","Chap03_RC","RC_CHAR_WM",4977,5053,"set_label(rc_media_radio, label = ""Listens to radio at least once a week"")) "
"IRdata","IRdata","rc_media_allthree_female","rc_media_allthree","Accesses to all three media at least once a week female women","Accesses to all three media at least once a week","Chap03_RC","RC_CHAR_WM",5286,5376,"set_label(rc_media_allthree, label = ""Accesses to all three media at least once a week"")) "
"IRdata","IRdata","rc_media_none_female","rc_media_none","Accesses none of the three media at least once a week female women","Accesses none of the three media at least once a week","Chap03_RC","RC_CHAR_WM",5593,5686,"set_label(rc_media_none, label = ""Accesses none of the three media at least once a week""))   "
"IRdata","IRdata","rc_intr_ever_female","rc_intr_ever","Ever used the internet female women","Ever used the internet","Chap03_RC","RC_CHAR_WM",5946,6005,"set_label(rc_intr_ever, label = ""Ever used the internet"")) "
"IRdata","IRdata","rc_intr_use12mo_female","rc_intr_use12mo","Used the internet in the past 12 months female women","Used the internet in the past 12 months","Chap03_RC","RC_CHAR_WM",6228,6307,"set_label(rc_intr_use12mo, label = ""Used the internet in the past 12 months"")) "
"IRdata","IRdata","rc_intr_usefreq_female","rc_intr_usefreq","Internet use frequency in the past month - among users in the past 12 months female women","Internet use frequency in the past month - among users in the past 12 months","Chap03_RC","RC_CHAR_WM",6494,6613,"set_label(rc_intr_usefreq, label = ""Internet use frequency in the past month - among users in the past 12 months""))    "
"IRdata","IRdata","rc_empl_female","rc_empl","Employment status female women","Employment status","Chap03_RC","RC_CHAR_WM",7078,7127,"set_label(rc_empl, label = ""Employment status"")) "
"rc_occup","rc_occup","rc_occup_female","rc_occup","Occupation among those employed in the past 12 months female women","Occupation among those employed in the past 12 months","Chap03_RC","RC_CHAR_WM",8013,8099,"set_label(rc_occup, label = ""Occupation among those employed in the past 12 months"")) "
"rc_empl_type","rc_empl_type","rc_empl_type_female","rc_empl_type","Type of employer among those employed in the past 12 months female women","Type of employer among those employed in the past 12 months","Chap03_RC","RC_CHAR_WM",8178,8274,"set_label(rc_empl_type, label = ""Type of employer among those employed in the past 12 months"")) "
"rc_empl_type","rc_empl_type","rc_empl_earn_female","rc_empl_earn","Type of earnings among those employed in the past 12 months female women","Type of earnings among those employed in the past 12 months","Chap03_RC","RC_CHAR_WM",8355,8451,"set_label(rc_empl_earn, label = ""Type of earnings among those employed in the past 12 months"")) "
"rc_empl_type","rc_empl_type","rc_empl_cont_female","rc_empl_cont","Continuity of employment among those employed in the past 12 months female women","Continuity of employment among those employed in the past 12 months","Chap03_RC","RC_CHAR_WM",8532,8636,"set_label(rc_empl_cont, label = ""Continuity of employment among those employed in the past 12 months"")) "
"IRdata","IRdata","rc_hins_ss_female","rc_hins_ss","Health insurance coverage - social security female women","Health insurance coverage - social security","Chap03_RC","RC_CHAR_WM",9280,9358,"set_label(rc_hins_ss, label = ""Health insurance coverage - social security"")) "
"IRdata","IRdata","rc_hins_empl_female","rc_hins_empl","Health insurance coverage - other employer-based insurance female women","Health insurance coverage - other employer-based insurance","Chap03_RC","RC_CHAR_WM",9410,9505,"set_label(rc_hins_empl, label = ""Health insurance coverage - other employer-based insurance"")) "
"IRdata","IRdata","rc_hins_comm_female","rc_hins_comm","Health insurance coverage - mutual health org. or community-based insurance female women","Health insurance coverage - mutual health org. or community-based insurance","Chap03_RC","RC_CHAR_WM",9557,9669,"set_label(rc_hins_comm, label = ""Health insurance coverage - mutual health org. or community-based insurance"")) "
"IRdata","IRdata","rc_hins_priv_female","rc_hins_priv","Health insurance coverage - privately purchased commercial insurance female women","Health insurance coverage - privately purchased commercial insurance","Chap03_RC","RC_CHAR_WM",9721,9826,"set_label(rc_hins_priv, label = ""Health insurance coverage - privately purchased commercial insurance"")) "
"IRdata","IRdata","rc_hins_other_female","rc_hins_other","Health insurance coverage - other type of insurance female women","Health insurance coverage - other type of insurance","Chap03_RC","RC_CHAR_WM",9971,10060,"set_label(rc_hins_other, label = ""Health insurance coverage - other type of insurance"")) "
"IRdata","IRdata","rc_hins_any_female","rc_hins_any","Have any health insurance female women","Have any health insurance","Chap03_RC","RC_CHAR_WM",10253,10316,"set_label(rc_hins_any, label = ""Have any health insurance""))   "
"IRdata","IRdata","rc_tobc_cig_female","rc_tobc_cig","Smokes cigarettes female women","Smokes cigarettes","Chap03_RC","RC_CHAR_WM",10830,10882,"set_label(rc_tobc_cig, label = ""Smokes cigarettes""))"
"IRdata","IRdata","rc_tobc_other_female","rc_tobc_other","Smokes other type of tobacco female women","Smokes other type of tobacco","Chap03_RC","RC_CHAR_WM",11071,11136,"set_label(rc_tobc_other, label = ""Smokes other type of tobacco""))"
